doc_id,title,subtitle,source_url
408174,고용보험피보험자격취득확인청구불인정처분취소,[서울행정법원 2019구합5236],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408174
413692,고용보험피보험자격취소처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=413692
411474,고용보험피보험자격확인 불인정 처분 취소,[서울행정법원 2020구합79318],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411474
413696,고용보험피보험자격확인처분취소,[서울행정법원 2021구합1039],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=413696
411608,고용보험피보험자격확인청구 결정처분 취소,[부산지방법원 2020구합917],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411608
411476,고용보험피보험자격확인청구(근로자성불인정)결정 처분취소,[수원지방법원 2020구합795],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411476
412064,고용보험피보험자격확인청구불인정처분취소,[서울고등법원 2020누64707],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=412064
408104,고용보험피보험자격확인청구불인정처분취소,[서울행정법원 2019구합4066],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=408104
410942,고용보험피보험자격확인청구불인정처분취소청구의소,[서울행정법원 2020구단79120],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=410942
414294,고용보험피보험자자격상실변경결정처분취소,[부산고등법원 2021누10060],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=414294
411070,고용보험피보험자자격상실변경결정처분취소,[울산지방법원 2020구합286],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411070
401300,고용산재보험 부과처분 취소,[울산지방법원 2017구합1050],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=401300
393876,고용산재보험관계 인정 성립 등 취소,[울산지방법원 2015구합1599],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=393876
378100,고용산재보험료 납입고지 처분,[창원지방법원 2011구합615],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=378100
